RepoName;RepoType;GitHubLanguages
mqzhangw/JIMU;NonML;Java,Groovy,Kotlin
mrclay/minify;NonML;PHP,JavaScript,Less
mrdoob/frame.js;NonML;JavaScript
mrdoob/glsl-sandbox;NonML;JavaScript,Go,Dockerfile
mrdoob/stats.js;NonML;JavaScript
mre/idiomatic-rust;NonML;
mrmrs/colors;NonML;JavaScript
msanders/snipmate.vim;NonML;Vim script
mscdex/node-ftp;NonML;JavaScript
mscoutermarsh/dotfiles;NonML;Vim script,Shell
mspnp/performance-optimization;NonML;C#,TSQL,ASP.NET
msracver/Deep-Feature-Flow;NonML;Python,Cuda,C++
mthli/Ninja;NonML;Java
mtivadar/windows10_ntfs_crash_dos;NonML;
muan/emoji;NonML;JavaScript
muan/mojibar;NonML;JavaScript
muatik/flask-profiler;NonML;Python
muesli/smartcrop;NonML;Go
muicss/sentineljs;NonML;JavaScript
mulesoft/api-designer;NonML;JavaScript
mumuy/widget;NonML;JavaScript
muricoca/crab;NonML;Python,Shell
murtaugh/HTML5-Reset;NonML;JavaScript
museui/muse-ui;NonML;Vue
muukii/Pixel;NonML;Swift,Ruby,Metal
mwaterfall/MWPhotoBrowser;NonML;Objective-C,Shell,Ruby
mwilliamson/mammoth.js;NonML;JavaScript,Makefile
mwrlabs/drozer;NonML;Python,Java,C
mwrlabs/needle;NonML;Python
mxstbr/sharingbuttons.io;NonML;JavaScript
mxw/vim-jsx;NonML;Vim script
myclabs/DeepCopy;NonML;PHP
mynane/PDF;NonML;JavaScript
mzucker/page_dewarp;NonML;Python
nadoo/glider;NonML;Go,Dockerfile,Shell
nanchen2251/AiYaGirl;NonML;Kotlin
nanchen2251/CompressHelper;NonML;Java
nanobox-io/nanobox;NonML;Go,Shell,Makefile
naoty/Timepiece;NonML;Swift,Ruby
nareix/joy4;NonML;Go,C
nareix/mama-hd;NonML;JavaScript,Shell
nathanmarz/specter;NonML;Clojure,Java,Shell
navasmdc/MaterialDesignLibrary;NonML;Java,JavaScript
nb312/flutter-ui-nice;NonML;Dart,Ruby,Objective-C
nbsp-team/MaterialFilePicker;NonML;Java,Kotlin
ncase/loopy;NonML;JavaScript
ncase/polygons;NonML;JavaScript
ncsoft/Unreal.js;NonML;
ncuillery/rn-diff;NonML;Shell
necolas/dotfiles;NonML;Shell,Vim script
necolas/normalize.css;NonML;
needim/noty;NonML;JavaScript,SCSS
nefe/number-precision;NonML;TypeScript,JavaScript
negomi/react-burger-menu;NonML;JavaScript,Less
neilj/Squire;NonML;JavaScript,Makefile
neilpa/cmd-colors-solarized;NonML;PowerShell,Shell,Batchfile
neitanod/forceutf8;NonML;PHP
nekocode/Badge;NonML;Java
nelmio/alice;NonML;PHP,Makefile
neokree/MaterialTabs;NonML;Java
neoneggplant/EggShell;NonML;Objective-C,Python,C
nerevu/riko;NonML;Python,Shell,Makefile
netguru/ResponseDetective;NonML;Swift,Objective-C,Ruby
nette/nette;NonML;PHP
networkprotocol/yojimbo;NonML;C,C++,CMake
neubig/nn4nlp-code;NonML;Python,Jupyter Notebook,Perl
neuecc/Utf8Json;NonML;C#,Batchfile
neuland/micro-frontends;NonML;JavaScript,SCSS,Dockerfile
neumino/rethinkdbdash;NonML;JavaScript
neuroradiology/InsideReCaptcha;NonML;Python
newsapps/beeswithmachineguns;NonML;Python
nfarina/calloutview;NonML;Objective-C,Ruby,Python
nfc-tools/mfoc;NonML;C,Roff,M4
nfl/react-helmet;NonML;JavaScript
ngReact/ngReact;NonML;JavaScript
nghialv/MaterialKit;NonML;Swift,Ruby
nhn/fe.javascript;NonML;
nicinabox/superslides;NonML;JavaScript
nickfox/GpsTracker;NonML;JavaScript,PHP,Java
nicklockwood/FXForms;NonML;Objective-C
nicklockwood/iCarousel;NonML;Objective-C
nickola/web-console;NonML;JavaScript,PHP,Dockerfile
nicolas-t/Chocolat;NonML;JavaScript
nicolaskruchten/pivottable;NonML;CoffeeScript,JavaScript
nicolaspanel/numjs;NonML;JavaScript
nicothin/web-development;NonML;Shell
niderhoff/nlp-datasets;NonML;
nieweidong/fetool;NonML;
niezhiyang/open_source_team;NonML;
nihgwu/react-native-dva-starter;NonML;JavaScript,Objective-C,Python
nijikokun/generate-schema;NonML;JavaScript
nikhilpanju/RecyclerViewEnhanced;NonML;Java
niniloveyou/StateButton;NonML;Java,Kotlin
ninject/Ninject;NonML;C#
nitin42/react-imgpro;NonML;JavaScript
nitin42/terminal-in-react;NonML;JavaScript
nixzhu/MonkeyKing;NonML;Swift,PHP,Shell
nixzhu/Proposer;NonML;Swift,Ruby,Objective-C
njleonzhang/vue-data-tables;NonML;JavaScript,Vue,Shell
njpatel/grpcc;NonML;JavaScript
nkzawa/socket.io-android-chat;NonML;Java
nlf/dlite;NonML;Go
nmdias/DefaultsKit;NonML;Swift,Objective-C,Ruby
nmikhailov/Validity90;NonML;C,Objective-C,Python
nnattawat/flip;NonML;JavaScript
noahbuscher/macaw;NonML;PHP
node-modules/utility;NonML;JavaScript,TypeScript
node-on-mobile/node-on-android;NonML;C,C++,Python
nodeful/eqMac2;NonML;Swift,TypeScript
nodesecurity/eslint-plugin-security;NonML;JavaScript
noelboss/featherlight;NonML;JavaScript
nomad/houston;NonML;Ruby
nomad/venice;NonML;Ruby
noncomputable/AgentMaps;NonML;JavaScript
noolsjs/nools;NonML;JavaScript,Makefile
noprompt/frak;NonML;Clojure,JavaScript
noprompt/garden;NonML;Clojure
nose-devs/nose;NonML;Python,Groff,Shell
nostra13/Android-Universal-Image-Loader;NonML;Java
notifme/notifme-sdk;NonML;JavaScript
notwaldorf/tiny-care-terminal;NonML;JavaScript
novoda/bintray-release;NonML;Groovy,Shell
novus/nvd3;NonML;JavaScript,CoffeeScript
npm/tink;NonML;JavaScript,Shell
nsarno/knock;NonML;Ruby,JavaScript
nsf/gocode;NonML;Go,Emacs Lisp,Python
nslocum/design-patterns-in-ruby;NonML;Ruby
nsqio/go-nsq;NonML;Go,Shell
nst/RuntimeBrowser;NonML;Objective-C,Python,Swift
nswbmw/node-in-debugging;NonML;
nu7hatch/gmail;NonML;Ruby
nullivex/nodist;NonML;JavaScript,Go,NSIS
numenta/nupic;NonML;Python,Smarty,Shell
numerical-mooc/numerical-mooc;NonML;Jupyter Notebook,Python
nuxt/webpackbar;NonML;TypeScript,JavaScript
nvdla/hw;NonML;Verilog,C++,C
nvdv/vprof;NonML;Python,JavaScript
nvie/gitflow;NonML;Shell
nvie/vim-flake8;NonML;Vim script
nwidger/nintengo;NonML;Go,JavaScript,Makefile
nwjs-community/nw-builder;NonML;JavaScript
nwjs/grunt-nw-builder;NonML;JavaScript
nygard/class-dump;NonML;Objective-C,Python,C
nylas/nylas-mail;NonML;JavaScript,CoffeeScript,Shell
nypublicradio/audiogram;NonML;JavaScript
nytimes/NYTPhotoViewer;NonML;Objective-C,Ruby,Swift
o1lab/xmysql;NonML;JavaScript,Dockerfile,Shell
o2team/wxapp-market;NonML;JavaScript
oakes/Nightcode;NonML;Clojure,Shell,Batchfile
oakes/play-clj;NonML;Clojure,Java,JavaScript
oasisfeng/condom;NonML;Java
objccn/articles;NonML;Objective-C,Ruby
objcio/articles;NonML;
objectbox/objectbox-java;NonML;Java,Kotlin,Groovy
objective-see/LuLu;NonML;Objective-C,C,Shell
ochococo/OOD-Principles-In-Swift;NonML;Swift,Shell
oclint/oclint;NonML;C++,Python,CMake
ocombe/ocLazyLoad;NonML;JavaScript
ocpsoft/prettytime;NonML;Java
octoblu/meshblu;NonML;CoffeeScript,Shell,JavaScript
octref/polacode;NonML;JavaScript
ofek/hatch;NonML;Python
offensive-security/kali-nethunter;NonML;
officert/mongotron;NonML;JavaScript,Makefile
ogaclejapan/SmartTabLayout;NonML;Java
oisin/app-release-checklist;NonML;
oitozero/ngSweetAlert;NonML;JavaScript
oklai/koala;NonML;JavaScript,NSIS,Shell
olddonkey/ShadowImageView;NonML;Swift,Ruby,Objective-C
oldratlee/translations;NonML;
olgabot/prettyplotlib;NonML;Python,Shell
omcljs/om;NonML;Clojure,Shell,JavaScript
oncebot/pushbar.js;NonML;JavaScript
onejgordon/flow-dashboard;NonML;Python,JavaScript,Shell
onethawt/reverseengineering-reading-list;NonML;
onevcat/Rainbow;NonML;Swift,Ruby
oniony/TMSU;NonML;Go,Shell,Roff
onlywei/explain-git-with-d3;NonML;JavaScript
onmyway133/FinderGo;NonML;Swift,Shell,AppleScript
onmyway133/GifCapture;NonML;Swift,Ruby
onmyway133/IconGenerator;NonML;JavaScript,Shell
onokumus/metismenu;NonML;JavaScript,SCSS
onury/accesscontrol;NonML;TypeScript,JavaScript
op/go-logging;NonML;Go
open-source-flash/open-source-flash;NonML;ActionScript
open-source-ideas/open-source-ideas;NonML;
openai/finetune-transformer-lm;NonML;Python
openai/glow;NonML;Python
openai/roboschool;NonML;Python,C++,GLSL
opengl-tutorials/ogl;NonML;C++,CMake,Python
openhardwaremonitor/openhardwaremonitor;NonML;C#,JavaScript,C
openid/php-openid;NonML;PHP,Python,Shell
openiddict/openiddict-core;NonML;C#,JavaScript,Less
openstack/bandit;NonML;
opsmop/opsmop;NonML;Python,Makefile
optimizely/nuclear-js;NonML;JavaScript
orakaro/rainbowstream;NonML;Python,C,Shell
orangeduck/Cello;NonML;C,Lua,C++
orbitdb/orbit;NonML;
orhanobut/dialogplus;NonML;Java,Kotlin
origamitower/folktale;NonML;JavaScript
orta/cocoapods-keys;NonML;Ruby
orvice/ss-panel;NonML;
oubowu/PinnedSectionItemDecoration;NonML;Java
oubowu/StickyItemDecoration;NonML;Java
outsideris/slack-invite-automation;NonML;JavaScript,Shell,Dockerfile
overtake/telegram;NonML;Objective-C,C,Objective-C++
overtrue/share.js;NonML;JavaScript
ovr/phpsa;NonML;PHP,Dockerfile,Makefile
owenliang/go-push;NonML;Go
owner888/phpspider;NonML;PHP,Shell,Go
oxalorg/sakura;NonML;SCSS,JavaScript
oyvindkinsey/easyXDM;NonML;XSLT,JavaScript,Batchfile
ozodrukh/CircularReveal;NonML;Java
p-org/P;NonML;OpenEdge ABL,C#,Java
p2pool/p2pool;NonML;Python,C,Shell
p4-team/ctf;NonML;Python,JavaScript,C
pNre/ExSwift;NonML;Swift,Ruby,C++
paascloud/paascloud-master;NonML;Java,FreeMarker
paldepind/flyd;NonML;JavaScript,Shell
pandazheng/IosHackStudy;NonML;
pandolia/qqbot;NonML;Python,Shell
panique/huge;NonML;PHP,Shell,Hack
panteng/wechat-h5-boilerplate;NonML;JavaScript
panzerdp/voca;NonML;JavaScript
paragonie/paseto;NonML;PHP
paragonie/random_compat;NonML;PHP,Shell
parrt/lolviz;NonML;Jupyter Notebook,Python
patrick-steele-idem/morphdom;NonML;JavaScript,Marko
patrickfav/Dali;NonML;Java,RenderScript
paulirish/automated-chrome-profiling;NonML;JavaScript
paulirish/matchMedia.js;NonML;JavaScript
paulirish/pwmetrics;NonML;TypeScript,JavaScript,Shell
paulyoder/LinqToExcel;NonML;C#
paulyoung/Statusfy;NonML;Objective-C
pawelgrzybek/siema;NonML;JavaScript
paypal/PayPal-Android-SDK;NonML;Java,Kotlin
paypal/PayPal-iOS-SDK;NonML;Objective-C,Swift,Ruby
paypal/accessible-html5-video-player;NonML;JavaScript
paypal/bootstrap-accessibility-plugin;NonML;JavaScript,Python,Ruby
paypal/react-engine;NonML;JavaScript
pcwalton/sprocketnes;NonML;Rust
peachananr/onepage-scroll;NonML;JavaScript
peachananr/purejs-onepage-scroll;NonML;JavaScript
peachananr/simple-text-rotator;NonML;JavaScript
pedant/safe-java-js-webview-bridge;NonML;JavaScript,Java
pedrommcarrasco/Brooklyn;NonML;Swift
pedronauck/reworm;NonML;TypeScript
pedrovgs/Algorithms;NonML;Java
pedrovgs/AndroidWiFiADB;NonML;Java
peduarte/wallop;NonML;JavaScript
pengwei1024/LogUtils;NonML;Java,C++,CMake
penibelst/jekyll-compress-html;NonML;Liquid,Ruby
perl11/potion;NonML;C,Makefile,ANTLR
pervognsen/bitwise;NonML;C,Python,Assembly
peteboere/css-crush;NonML;PHP,JavaScript
peter-iakovlev/Telegram;NonML;Objective-C,Objective-C++,C
peterbraden/node-opencv;NonML;C++,JavaScript,Python
peterhellberg/hashids.rb;NonML;Ruby
peterramsing/lost;NonML;JavaScript
petervanderdoes/gitflow-avh;NonML;Shell,Makefile,Batchfile
petervmeijgaard/vue-2-boilerplate;NonML;JavaScript,Vue,Stylus
petruisfan/node-supervisor;NonML;JavaScript
pfnet/PaintsChainer;NonML;Jupyter Notebook,Python,JavaScript
pguso/jquery-plugin-circliful;NonML;TypeScript,JavaScript,SCSS
phacility/javelin;NonML;JavaScript,C++,C
phacility/xhprof;NonML;PHP,C,JavaScript
phanan/htaccess;NonML;
phanein/deepwalk;NonML;Python,Makefile
pheanstalk/pheanstalk;NonML;PHP
philackm/ScrollableGraphView;NonML;Swift,Ruby,Objective-C
philcook/brew-php-switcher;NonML;Shell
philipl/pifs;NonML;C,M4,Shell
philipwalton/solved-by-flexbox;NonML;JavaScript
phishman3579/java-algorithms-implementation;NonML;Java
phoboslab/jsmpeg;NonML;JavaScript,C,Shell
phodal/ideas;NonML;
phodal/repractise;NonML;Makefile
phonegap/phonegap-app-desktop;NonML;JavaScript,Shell,Python
php-fig/cache;NonML;PHP
php-fig/container;NonML;PHP
php-fig/http-message;NonML;PHP
php-http/guzzle6-adapter;NonML;PHP
php-http/httplug;NonML;PHP
php-pds/skeleton;NonML;PHP
phusion/juvia;NonML;Ruby,JavaScript,SCSS
picturepan2/spectre;NonML;JavaScript
pikock/bootstrap-magic;NonML;JavaScript
pili-engineering/PLPlayerKit;NonML;Objective-C,C,Ruby
pim-book/programmers-introduction-to-mathematics;NonML;JavaScript,Python,Dockerfile
pimusicbox/pimusicbox;NonML;Shell,Python
pindexis/marker;NonML;Python,Shell
pinggod/hexo-theme-apollo;NonML;SCSS,Pug,JavaScript
pinguo/php-msf;NonML;PHP
piotrmurach/github;NonML;Ruby,Gherkin
pipelinedb/pipelinedb;NonML;C,Python,PLpgSQL
pissang/claygl;NonML;JavaScript,GLSL,Python
pixelb/scripts;NonML;Shell,Python
pixelcog/parallax.js;NonML;JavaScript
pixie-lang/pixie;NonML;Python,C++,Makefile
pkg/profile;NonML;Go
pkozul/ha-floorplan;NonML;
planttheidea/fast-copy;NonML;JavaScript,TypeScript
plasma-disassembler/plasma;NonML;Python,C,Shell
plataformatec/has_scope;NonML;Ruby
plataformatec/mail_form;NonML;Ruby
plentz/jquery-maskmoney;NonML;JavaScript
plexus/chestnut;NonML;Clojure,Shell,Emacs Lisp
plouc/mozaik;NonML;JavaScript,TypeScript,Makefile
pmq20/ruby-packer;NonML;C,Ruby,Roff
pmwkaa/sophia;NonML;C,C++,Makefile
pndurette/gTTS;NonML;Python
pnikosis/materialish-progress;NonML;Java
pocketjoso/penthouse;NonML;JavaScript
pokeb/asi-http-request;NonML;Objective-C,Ruby
polyak01/IconSwitch;NonML;Java
ponyorm/pony;NonML;Python,JavaScript,Batchfile
pors/reactionic;NonML;JavaScript
postaljs/postal.js;NonML;JavaScript
postcss/postcss-loader;NonML;JavaScript,Shell
postcss/sugarss;NonML;JavaScript
power-assert-js/power-assert;NonML;JavaScript
ppwwyyxx/OpenPano;NonML;C++,Python,CMake
pquerna/ffjson;NonML;Go,Makefile,Shell
praeclarum/NGraphics;NonML;C#,F#
pravj/geopattern;NonML;Go
prawnsalad/KiwiIRC;NonML;JavaScript,Shell,Batchfile
preboot/angularjs-webpack;NonML;JavaScript
premailer/premailer;NonML;Ruby
pressly/sup;NonML;Go,Makefile,Shell
prest/prest;NonML;Go,Shell,Dockerfile
preziotte/party-mode;NonML;JavaScript
prime31/GoKit;NonML;C#
princejwesley/Mancy;NonML;JavaScript
processone/tsung;NonML;Erlang,Perl,Python
proengsoft/laravel-jsvalidation;NonML;PHP,JavaScript
progit/progit;NonML;Ruby,Shell,Makefile
prograhammer/vue-pizza;NonML;JavaScript,Vue
projectNe10/Ne10;NonML;C,Assembly,C++
promeG/TinyPinyin;NonML;Java
promises-aplus/promises-tests;NonML;JavaScript
prompt-toolkit/pymux;NonML;Python
prompt-toolkit/pyvim;NonML;Python
pronebird/UIScrollView-InfiniteScroll;NonML;Objective-C,Swift,Ruby
prose/prose;NonML;JavaScript,SCSS,Shell
protostuff/protostuff;NonML;Java,GAP,Shell
pshihn/workly;NonML;JavaScript
psifidotos/Latte-Dock;NonML;QML,C++,JavaScript
ptaoussanis/sente;NonML;Clojure
ptomasroos/react-native-tab-navigator;NonML;JavaScript,Objective-C,Starlark
puikinsh/Adminator-admin-dashboard;NonML;SCSS,JavaScript,PHP
puls/objc-TimesSquare;NonML;Objective-C,Ruby
puniverse/quasar;NonML;Java,Kotlin,Shell
purifycss/purifycss;NonML;JavaScript
push-things/django-th;NonML;Python,JavaScript,Dockerfile
putterpanda/mimikittenz;NonML;PowerShell
puzzledqs/BBox-Label-Tool;NonML;Python
pwa-builder/PWABuilder-CLI;NonML;JavaScript
pwaller/pyfiglet;NonML;Python,Shell,Makefile
pwxcoo/chinese-xinhua;NonML;Python,Jupyter Notebook
pxb1988/dex2jar;NonML;Java,Smali,GAP
pybuilder/pybuilder;NonML;Python,Shell,Perl
pycco-docs/pycco;NonML;Python
pydio/pydio-core;NonML;PHP,JavaScript,Java
pymc-devs/pymc;NonML;Python,Makefile,Batchfile
pypyjs/pypyjs;NonML;Python,JavaScript,Makefile
python-security/pyt;NonML;Python,Makefile
pythonprofilers/memory_profiler;NonML;Python,Makefile
pytorch/QNNPACK;NonML;C,C++,Assembly
qTip2/qTip2;NonML;JavaScript
qiao/PathFinding.js;NonML;JavaScript,Makefile
qifengdeqingchen/SeatTable;NonML;Java
qiniu/js-sdk;NonML;JavaScript,TypeScript,Less
qor/qor;NonML;Go,JavaScript,Shell
qtproject/qt-solutions;NonML;C++,C,QMake
quarnster/completion;NonML;Go,Assembly,C#
quasar/QuasarRAT;NonML;C#
qyxxjd/MultipleStatusView;NonML;Java
rFlex/SCRecorder;NonML;Objective-C,C#,Makefile
ra1028/RAReorderableLayout;NonML;Swift,Objective-C,Ruby
rabbitmq/internals;NonML;
rack-test/rack-test;NonML;Ruby,Logos
radex/SwiftyTimer;NonML;Swift,Ruby,Objective-C
radiant-player/radiant-player-mac;NonML;Objective-C,JavaScript,SCSS
radovskyb/watcher;NonML;Go
rage8885/OpenSC2K;NonML;JavaScript,TypeScript
ragunathjawahar/android-saripaar;NonML;Java
rails/rails-dev-box;NonML;Shell
railsware/upterm;NonML;TypeScript,Dockerfile
raineorshine/solgraph;NonML;JavaScript
rainglow/jetbrains;NonML;Shell
rakr/vim-one;NonML;Vim script
ralouphie/getallheaders;NonML;PHP
rancher/convoy;NonML;Go,Python,Shell
rangle/augury;NonML;TypeScript,JavaScript,Shell
raphael-ernaelsten/Aura;NonML;
raphamorim/react-tv;NonML;JavaScript
rapid7/metasploitable3;NonML;Ruby,PowerShell,Shell
rapid7/ssh-badkeys;NonML;
rapidloop/rtop;NonML;Go
rapidoid/rapidoid;NonML;Java,Shell
rcaloras/bashhub-client;NonML;Python,Shell
rcrowley/goagain;NonML;Go,Shell
rdegges/ipify-api;NonML;Go
rdlowrey/auryn;NonML;PHP
react-native-community/react-native-navbar;NonML;JavaScript
react-native-community/react-native-side-menu;NonML;JavaScript,Shell
react-native-training/react-native-fonts;NonML;JavaScript
reactGo/reactGo;NonML;TypeScript,JavaScript
reactabular/reactabular;NonML;JavaScript
reactjs/react-art;NonML;JavaScript
reactjs/react-basic;NonML;
realpython/flask-boilerplate;NonML;Python,Makefile
realpython/list-of-python-api-wrappers;NonML;
rebassjs/grid;NonML;JavaScript,Dockerfile
rebeyond/Behinder;NonML;
recalbox/recalbox-os;NonML;
recastnavigation/recastnavigation;NonML;C++,C,CMake
recca0120/laravel-terminal;NonML;PHP,TypeScript,Blade
recruit-lifestyle/FloatingView;NonML;Java
redecentralize/alternative-internet;NonML;
redfin/react-server;NonML;JavaScript,Less,SCSS
redox-os/tfs;NonML;Rust
redwarp/9-Patch-Resizer;NonML;Java
reenhanced/gitreflow;NonML;Ruby,Shell
reeze/tipi;NonML;PHP,C,M4
regl-project/regl;NonML;JavaScript,TypeScript
regularjs/regular;NonML;JavaScript
reinderien/mimic;NonML;Python
rekit/rekit;NonML;JavaScript
relatedcode/ParseAlternatives;NonML;Swift,TypeScript,JavaScript
relativty/wrmhl;NonML;C#,C++
remiprev/her;NonML;Ruby,Roff
remirobert/CameraEngine;NonML;Swift,Ruby,Objective-C
remogatto/mandala;NonML;Go,C
remotestorage/remotestorage.js;NonML;JavaScript,TypeScript,Shell
remy/bind.js;NonML;JavaScript
remy/polyfills;NonML;JavaScript
renard314/textfairy;NonML;C,C++,Java
renatorib/react-powerplug;NonML;JavaScript,TypeScript
rentzsch/mogenerator;NonML;Objective-C,Rich Text Format,Swift
reorg/pg_repack;NonML;C,PLpgSQL,Makefile
requirejs/requirejs;NonML;JavaScript,Shell
restlet/restlet-framework-java;NonML;Java,XSLT,NSIS
retroplasma/earth-reverse-engineering;NonML;C,C++,JavaScript
retspen/webvirtmgr;NonML;JavaScript,Python,Shell
reverbrain/elliptics;NonML;C++,C,Python
reworkcss/css;NonML;JavaScript,SCSS
rexray/rexray;NonML;Go,API Blueprint,Shell
rexxars/sql-to-graphql;NonML;JavaScript
rgburke/grv;NonML;Go,Makefile
rgrove/sanitize;NonML;Ruby
rholder/guava-retrying;NonML;Java
rholder/retrying;NonML;Python
rhummelmose/BluetoothKit;NonML;Swift,Objective-C,Ruby
rianhunter/dbxfs;NonML;
rickytan/RTRootNavigationController;NonML;Objective-C,Ruby
ricochet-im/ricochet;NonML;C++,QML,QMake
rikschennink/fitty;NonML;JavaScript
rikschennink/shiny;NonML;JavaScript
rileyjshaw/terra;NonML;JavaScript
rilyu/teaset;NonML;JavaScript,Objective-C,Ruby
riptano/ccm;NonML;Python,Shell
rmax/scrapy-redis;NonML;Python,Makefile,Dockerfile
rmcelreath/statrethinking_winter2019;NonML;
rndme/download;NonML;JavaScript
rnewson/couchdb-lucene;NonML;Java,Shell,Python
rnosov/react-reveal;NonML;JavaScript
ro31337/libretaxi;NonML;Go,Shell
robb/Cartography;NonML;Swift,Ruby,Objective-C
robbiebarrat/art-DCGAN;NonML;Lua,Python,Shell
robbiehanson/CocoaAsyncSocket;NonML;Objective-C,Swift,Ruby
robbiehanson/XMPPFramework;NonML;Objective-C,Swift,C
robertknight/webpack-bundle-size-analyzer;NonML;TypeScript,Makefile,JavaScript
robflaherty/jquery-scrolldepth;NonML;JavaScript,Shell
robinhood/ticker;NonML;Java
robpike/ivy;NonML;Go
rochal/jQuery-slimScroll;NonML;JavaScript
rodrigo-brito/gocity;NonML;Go,Makefile,Dockerfile
rodrigobranas/youtube;NonML;JavaScript,Vue,TypeScript
romannurik/AndroidAssetStudio;NonML;JavaScript,SCSS
ronami/minipack;NonML;JavaScript
root-two/react-native-drawer;NonML;JavaScript
roryg/ghostwriter;NonML;JavaScript
rougier/freetype-gl;NonML;C,C++,CMake
rovo89/XposedInstaller;NonML;Java
roylee0704/gron;NonML;Go
roylee0704/react-flexbox-grid;NonML;JavaScript,TypeScript,SCSS
rpicard/explore-flask;NonML;Python
rrag/react-stockcharts;NonML;JavaScript
rroblak/seed_dump;NonML;Ruby
rrrene/inch;NonML;Ruby
rs/pushd;NonML;CoffeeScript,Python,JavaScript
rs/xid;NonML;Go
rsennrich/subword-nmt;NonML;Python
rstacruz/flatdoc;NonML;JavaScript,Makefile
rstacruz/nprogress;NonML;JavaScript
rstacruz/rscss;NonML;
rswier/c4;NonML;C
rtfeldman/seamless-immutable;NonML;JavaScript
rtivital/jsraccoon;NonML;JavaScript
rtomayko/rack-cache;NonML;Ruby
rubensousa/RecyclerViewSnap;NonML;Java,Kotlin
rubyist/circuitbreaker;NonML;Go
rubyworks/facets;NonML;Ruby,JavaScript
rumpkernel/rumprun;NonML;C,Shell,Assembly
rupa/z;NonML;Shell,Roff,Makefile
rvagg/through2;NonML;JavaScript
rvera/image-picker;NonML;JavaScript,CoffeeScript
rvoicilas/inotify-tools;NonML;C,Shell,Makefile
rwaldron/idiomatic.js;NonML;
rweng/pry-rails;NonML;Ruby,Dockerfile
rwv/chinese-dos-games;NonML;Python
ry/v8worker2;NonML;Go,C++,Python
ryanb/cancan;NonML;Ruby
ryanb/dotfiles;NonML;Vim script,Perl,Ruby
ryanb/letter_opener;NonML;Ruby
ryanburgess/engineer-manager;NonML;JavaScript
ryancramerdesign/ProcessWire;NonML;PHP,JavaScript,Assembly
ryanflorence/react-conf-2018;NonML;JavaScript
ryanmcgrath/twython;NonML;Python
ryanmjacobs/c;NonML;Shell,C,C++
ryanries/UniversalPauseButton;NonML;C
ryhan/fixie;NonML;JavaScript
rzcoder/node-rsa;NonML;JavaScript
s-a/iron-node;NonML;JavaScript
sachinchoolur/lightGallery;NonML;TypeScript,JavaScript,SCSS
sachinruk/deepschool.io;NonML;Jupyter Notebook,Python,Dockerfile
saebekassebil/teoria;NonML;JavaScript
saghul/pyuv;NonML;C,Python,PowerShell
sagishahar/lpeworkshop;NonML;Batchfile
sahilm/fuzzy;NonML;Go,Makefile
saiwu-bigkoo/Android-ConvenientBanner;NonML;Java
sakra/cotire;NonML;CMake,C++
salomvary/soundcleod;NonML;JavaScript,Rich Text Format,Shell
samarthagarwal/FlutterScreens;NonML;Dart
samgiles/slumber;NonML;Python
samgozman/YoptaScript;NonML;TypeScript,JavaScript
samtap/fang-hacks;NonML;Shell
samvermette/SVPullToRefresh;NonML;Objective-C,Ruby
samyk/magspoof;NonML;Eagle,KiCad Layout,C
sanniassin/react-input-mask;NonML;JavaScript
sarabander/sicp-pdf;NonML;Perl,Ruby,Makefile
satori-com/tcpkali;NonML;C,M4,Python
satori/go.uuid;NonML;Go
saucelabs/isign;NonML;Python,Swift,Shell
sayyam/carouselview;NonML;Java
scalad/Note;NonML;Java
scalessec/Toast;NonML;Objective-C,Ruby
scalyr/angular;NonML;JavaScript,Shell
scambra/devise_invitable;NonML;Ruby,Roff
scanlime/fadecandy;NonML;C,C++,Python
scanmem/scanmem;NonML;C,Python,Roff
scaron/prettyphoto;NonML;JavaScript
scenic-views/scenic;NonML;Ruby,Shell,Dockerfile
schmich/instascan;NonML;JavaScript,Shell
schmittjoh/metadata;NonML;PHP
schn4ck/schnack;NonML;JavaScript,Dockerfile
sciactive/pnotify;NonML;Svelte,JavaScript,TypeScript
scihant/CTPanoramaView;NonML;Swift,Ruby,Objective-C
scijs/ndarray;NonML;JavaScript
scmbreeze/scm_breeze;NonML;Shell,Ruby
scoder/lupa;NonML;Python,Cython,Makefile
sconsult/croppic;NonML;JavaScript,PHP
scriptcs/scriptcs;NonML;C#,F#,PowerShell
scrod/nv;NonML;Objective-C,C
scttnlsn/dandelion;NonML;Ruby
scwang90/MultiWaveHeader;NonML;Java,Kotlin,Batchfile
sdias/win-10-virtual-desktop-enhancer;NonML;AutoHotkey
sdiehl/write-you-a-haskell;NonML;Haskell,OCaml,Python
sdras/intro-to-vue;NonML;Vue,JavaScript
sds/scss-lint;NonML;Ruby
sdsykes/fastimage;NonML;Ruby
seanliang/ConvertToUTF8;NonML;Python
seanpowell/Email-Boilerplate;NonML;
searchkit/searchkit;NonML;TypeScript,JavaScript
seb-m/pyinotify;NonML;Python,C,Makefile
sebleier/django-redis-cache;NonML;Python,Makefile,Shell
secgroundzero/warberry;NonML;JavaScript,PHP,Python
secrary/InjectProc;NonML;C++
securesocketfunneling/ssf;NonML;C++,CMake,Shell
seeingtheory/Seeing-Theory;NonML;JavaScript
seejohnrun/ice_cube;NonML;Ruby
seishun/node-steam;NonML;JavaScript
selfspy/selfspy;NonML;Python,Makefile
